Volatility 3 Framework 2.26.2

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
DllList	DLL Load: Process 440 svchost.exe Loaded Windows.Web.dll (C:\Windows\System32\Windows.Web.dll) Size 798720 Offset 140736836337664	2024-07-15 04:02:46.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded - (-) Size 757760 Offset 140736835223552	2024-07-15 04:02:46.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded - (-) Size 69632 Offset 140736827817984	2024-07-15 04:02:46.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 5780 msedge.exe Loaded fwpuclnt.dll (C:\Windows\System32\fwpuclnt.dll) Size 524288 Offset 140737011974144	2024-07-15 04:02:46.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1768 in Pid 6016 (Offset 221053532782720)	2024-07-15 04:02:49.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 1768 in Pid 6016 (Offset 221053532782720)	2024-07-15 04:02:49.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1768 in Pid 6016 (Offset 221053532782720)	2024-07-15 04:02:49.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1768 in Pid 6016 (Offset 221053532782720)	2024-07-15 04:02:49.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8140 in Pid 1452 (Offset 221053504872576)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:32.000000 UTC	N/A	N/A
Threads	Thread: Tid 8140 in Pid 1452 (Offset 221053504872576)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:32.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3612 in Pid 5488 (Offset 221053518688384)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8096 in Pid 5488 (Offset 221053524299904)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3808 in Pid 1452 (Offset 221053526306944)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 3808 in Pid 1452 (Offset 221053526306944)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 8096 in Pid 5488 (Offset 221053524299904)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 3612 in Pid 5488 (Offset 221053518688384)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7516 in Pid 1452 (Offset 221053536424064)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 7516 in Pid 1452 (Offset 221053536424064)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7828 in Pid 1452 (Offset 221053536977024)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3160 in Pid 1200 (Offset 221053539135616)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 7828 in Pid 1452 (Offset 221053536977024)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 3160 in Pid 1200 (Offset 221053539135616)	2024-07-15 04:02:53.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
PsList	Process: 1200 msedge.exe (221053432627328)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
PsList	Process: 1200 msedge.exe (221053432627328)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
PsScan	Process: 1200 msedge.exe (221053432627328)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
PsScan	Process: 1200 msedge.exe (221053432627328)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8140 in Pid 1452 (Offset 221053504872576)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3612 in Pid 5488 (Offset 221053518688384)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8096 in Pid 5488 (Offset 221053524299904)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3808 in Pid 1452 (Offset 221053526306944)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7516 in Pid 1452 (Offset 221053536424064)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7828 in Pid 1452 (Offset 221053536977024)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3160 in Pid 1200 (Offset 221053539135616)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7516 in Pid 1452 (Offset 221053536424064)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7828 in Pid 1452 (Offset 221053536977024)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3808 in Pid 1452 (Offset 221053526306944)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8140 in Pid 1452 (Offset 221053504872576)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8096 in Pid 5488 (Offset 221053524299904)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3612 in Pid 5488 (Offset 221053518688384)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3160 in Pid 1200 (Offset 221053539135616)	2024-07-15 04:02:53.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 4036 in Pid 1200 (Offset 221053506924672)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3168 in Pid 1200 (Offset 221053506936960)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 6412 in Pid 1200 (Offset 221053509230720)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 6412 in Pid 1200 (Offset 221053509230720)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 4036 in Pid 1200 (Offset 221053506924672)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 3168 in Pid 1200 (Offset 221053506936960)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1908 in Pid 1200 (Offset 221053517521024)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1544 in Pid 1200 (Offset 221053517533312)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1532 in Pid 1200 (Offset 221053518753920)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2624 in Pid 1200 (Offset 221053521805440)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7264 in Pid 1200 (Offset 221053524951168)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 2624 in Pid 1200 (Offset 221053521805440)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 1544 in Pid 1200 (Offset 221053517533312)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 1908 in Pid 1200 (Offset 221053517521024)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 7264 in Pid 1200 (Offset 221053524951168)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 1532 in Pid 1200 (Offset 221053518753920)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8020 in Pid 1200 (Offset 221053527421056)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3632 in Pid 1200 (Offset 221053534470272)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 844 in Pid 1200 (Offset 221053534785664)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 6736 in Pid 1200 (Offset 221053535645824)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1384 in Pid 1200 (Offset 221053536514176)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 8020 in Pid 1200 (Offset 221053527421056)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 3632 in Pid 1200 (Offset 221053534470272)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 6736 in Pid 1200 (Offset 221053535645824)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 844 in Pid 1200 (Offset 221053534785664)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 1384 in Pid 1200 (Offset 221053536514176)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2996 in Pid 1200 (Offset 221053537050752)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 2996 in Pid 1200 (Offset 221053537050752)	2024-07-15 04:02:54.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 4036 in Pid 1200 (Offset 221053506924672)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3168 in Pid 1200 (Offset 221053506936960)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 6412 in Pid 1200 (Offset 221053509230720)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1908 in Pid 1200 (Offset 221053517521024)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1544 in Pid 1200 (Offset 221053517533312)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1532 in Pid 1200 (Offset 221053518753920)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2624 in Pid 1200 (Offset 221053521805440)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7264 in Pid 1200 (Offset 221053524951168)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8020 in Pid 1200 (Offset 221053527421056)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3632 in Pid 1200 (Offset 221053534470272)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 844 in Pid 1200 (Offset 221053534785664)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 6736 in Pid 1200 (Offset 221053535645824)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1384 in Pid 1200 (Offset 221053536514176)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2996 in Pid 1200 (Offset 221053537050752)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2996 in Pid 1200 (Offset 221053537050752)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8020 in Pid 1200 (Offset 221053527421056)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2624 in Pid 1200 (Offset 221053521805440)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 6412 in Pid 1200 (Offset 221053509230720)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3632 in Pid 1200 (Offset 221053534470272)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1544 in Pid 1200 (Offset 221053517533312)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1908 in Pid 1200 (Offset 221053517521024)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 6736 in Pid 1200 (Offset 221053535645824)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 844 in Pid 1200 (Offset 221053534785664)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1384 in Pid 1200 (Offset 221053536514176)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7264 in Pid 1200 (Offset 221053524951168)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1532 in Pid 1200 (Offset 221053518753920)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 4036 in Pid 1200 (Offset 221053506924672)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3168 in Pid 1200 (Offset 221053506936960)	2024-07-15 04:02:54.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1332 in Pid 440 (Offset 221053508706432)	2024-07-15 04:03:12.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 1332 in Pid 440 (Offset 221053508706432)	2024-07-15 04:03:12.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5008 in Pid 440 (Offset 221053525172352)	2024-07-15 04:03:12.000000 UTC	2024-07-15 06:58:49.000000 UTC	N/A	N/A
Threads	Thread: Tid 5008 in Pid 440 (Offset 221053525172352)	2024-07-15 04:03:12.000000 UTC	2024-07-15 06:58:49.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1332 in Pid 440 (Offset 221053508706432)	2024-07-15 04:03:12.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5008 in Pid 440 (Offset 221053525172352)	2024-07-15 04:03:12.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1332 in Pid 440 (Offset 221053508706432)	2024-07-15 04:03:12.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5008 in Pid 440 (Offset 221053525172352)	2024-07-15 04:03:12.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded webservices.dll (c:\windows\system32\webservices.dll) Size 1388544 Offset 140736880640000	2024-07-15 04:03:12.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded msi.dll (C:\Windows\SYSTEM32\msi.dll) Size 3371008 Offset 140736676495360	2024-07-15 04:03:14.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3604 in Pid 1200 (Offset 221053517553792)	2024-07-15 04:03:17.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 3604 in Pid 1200 (Offset 221053517553792)	2024-07-15 04:03:17.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3604 in Pid 1200 (Offset 221053517553792)	2024-07-15 04:03:17.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3604 in Pid 1200 (Offset 221053517553792)	2024-07-15 04:03:17.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7788 in Pid 3656 (Offset 221053536477312)	2024-07-15 04:03:22.000000 UTC	2024-07-15 04:03:22.000000 UTC	N/A	N/A
Threads	Thread: Tid 7788 in Pid 3656 (Offset 221053536477312)	2024-07-15 04:03:22.000000 UTC	2024-07-15 04:03:22.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7788 in Pid 3656 (Offset 221053536477312)	2024-07-15 04:03:22.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7788 in Pid 3656 (Offset 221053536477312)	2024-07-15 04:03:22.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded MLANG.dll (C:\Windows\SYSTEM32\MLANG.dll) Size 270336 Offset 140736931233792	2024-07-15 04:03:22.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded msIso.dll (C:\Windows\SYSTEM32\msIso.dll) Size 360448 Offset 140736133726208	2024-07-15 04:03:22.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded profext.dll (C:\Windows\SYSTEM32\profext.dll) Size 167936 Offset 140737119453184	2024-07-15 04:03:22.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7360 in Pid 2828 (Offset 221053534367872)	2024-07-15 04:03:25.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 7360 in Pid 2828 (Offset 221053534367872)	2024-07-15 04:03:25.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7360 in Pid 2828 (Offset 221053534367872)	2024-07-15 04:03:25.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7360 in Pid 2828 (Offset 221053534367872)	2024-07-15 04:03:25.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7772 in Pid 1728 (Offset 221053512298624)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 7772 in Pid 1728 (Offset 221053512298624)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5864 in Pid 1728 (Offset 221053529153664)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2668 in Pid 1728 (Offset 221053530710144)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1760 in Pid 1728 (Offset 221053531639936)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 5864 in Pid 1728 (Offset 221053529153664)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 2668 in Pid 1728 (Offset 221053530710144)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 1760 in Pid 1728 (Offset 221053531639936)	2024-07-15 04:03:38.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
PsList	Process: 1728 MicrosoftEdgeU (221053535264896)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
PsList	Process: 1728 MicrosoftEdgeU (221053535264896)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
PsScan	Process: 1728 MicrosoftEdgeU (221053535264896)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
PsScan	Process: 1728 MicrosoftEdgeU (221053535264896)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7772 in Pid 1728 (Offset 221053512298624)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5864 in Pid 1728 (Offset 221053529153664)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2668 in Pid 1728 (Offset 221053530710144)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1760 in Pid 1728 (Offset 221053531639936)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5864 in Pid 1728 (Offset 221053529153664)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2668 in Pid 1728 (Offset 221053530710144)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1760 in Pid 1728 (Offset 221053531639936)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7772 in Pid 1728 (Offset 221053512298624)	2024-07-15 04:03:38.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded winspool.drv (C:\Windows\SYSTEM32\winspool.drv) Size 622592 Offset 140736737312768	2024-07-15 04:03:44.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded productenumerator.dll (C:\Windows\SYSTEM32\productenumerator.dll) Size 57344 Offset 140736740065280	2024-07-15 04:03:45.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded StructuredQuery.dll (C:\Windows\System32\StructuredQuery.dll) Size 679936 Offset 140736940343296	2024-07-15 04:03:45.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded MSWB7.dll (C:\Windows\System32\MSWB7.dll) Size 286720 Offset 140736938770432	2024-07-15 04:03:45.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 440 svchost.exe Loaded DevDispItemProvider.dll (C:\Windows\System32\DevDispItemProvider.dll) Size 131072 Offset 140736937721856	2024-07-15 04:03:45.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1344 in Pid 4296 (Offset 221053529161856)	2024-07-15 04:03:50.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 1344 in Pid 4296 (Offset 221053529161856)	2024-07-15 04:03:50.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1344 in Pid 4296 (Offset 221053529161856)	2024-07-15 04:03:50.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1344 in Pid 4296 (Offset 221053529161856)	2024-07-15 04:03:50.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5824 in Pid 4 (Offset 221053522186304)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 5824 in Pid 4 (Offset 221053522186304)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2692 in Pid 4 (Offset 221053533999168)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 2692 in Pid 4 (Offset 221053533999168)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5196 in Pid 4 (Offset 221053536714816)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2548 in Pid 4 (Offset 221053537353792)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7372 in Pid 4 (Offset 221053539164224)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 4312 in Pid 4 (Offset 221053544308800)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 5196 in Pid 4 (Offset 221053536714816)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 2548 in Pid 4 (Offset 221053537353792)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 4312 in Pid 4 (Offset 221053544308800)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 7372 in Pid 4 (Offset 221053539164224)	2024-07-15 04:03:55.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7068 in Pid 3316 (Offset 221053536411776)	2024-07-15 04:03:55.000000 UTC	2024-07-15 04:07:51.000000 UTC	N/A	N/A
Threads	Thread: Tid 7068 in Pid 3316 (Offset 221053536411776)	2024-07-15 04:03:55.000000 UTC	2024-07-15 04:07:51.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5824 in Pid 4 (Offset 221053522186304)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2692 in Pid 4 (Offset 221053533999168)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7068 in Pid 3316 (Offset 221053536411776)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5196 in Pid 4 (Offset 221053536714816)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2548 in Pid 4 (Offset 221053537353792)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7372 in Pid 4 (Offset 221053539164224)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 4312 in Pid 4 (Offset 221053544308800)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5196 in Pid 4 (Offset 221053536714816)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5824 in Pid 4 (Offset 221053522186304)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2692 in Pid 4 (Offset 221053533999168)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2548 in Pid 4 (Offset 221053537353792)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 4312 in Pid 4 (Offset 221053544308800)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7372 in Pid 4 (Offset 221053539164224)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7068 in Pid 3316 (Offset 221053536411776)	2024-07-15 04:03:55.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7396 in Pid 7176 (Offset 221053535797376)	2024-07-15 04:03:56.000000 UTC	2024-07-15 04:07:15.000000 UTC	N/A	N/A
Threads	Thread: Tid 7396 in Pid 7176 (Offset 221053535797376)	2024-07-15 04:03:56.000000 UTC	2024-07-15 04:07:15.000000 UTC	N/A	N/A
